,Date,Low,High,Close,Open
2552,2015-08-13,682.18,694.03,686.51,689.2
2551,2013-08-27,425.2627,433.2023,426.3912,431.1409
2550,2009-06-26,207.1946,214.778,213.3185,207.4805
2549,2009-03-27,173.2699,176.543,174.3883,175.5419
2548,2005-08-11,140.7445,143.7337,142.4648,143.3876
2547,2018-01-08,1110.0,1119.16,1114.21,1111.0
2546,2007-01-25,243.5819,253.0311,244.8007,251.2757
2545,2018-07-23,1192.01,1215.1,1211.0,1195.66
2544,2015-07-24,653.18,677.79,654.77,676.77
2543,2006-08-25,186.8267,188.2411,187.2079,187.1176
2542,2015-11-27,767.0001,774.0,771.97,769.16
2541,2009-02-10,179.4991,189.3345,179.8101,188.211
2540,2017-12-12,1044.87,1062.5,1048.77,1050.0
2539,2017-10-16,1001.52,1012.0,1009.35,1009.63
2538,2015-08-26,630.37,662.48,659.74,643.1
2537,2016-06-27,672.66,683.325,681.14,682.49
2536,2013-08-14,434.9226,441.4778,436.2517,440.5449
2535,2013-05-10,437.4303,441.6333,441.4778,439.0102
2534,2008-08-20,242.0322,249.114,243.2509,248.1259
2533,2009-06-12,211.2571,214.5122,213.0778,214.0909
2532,2017-11-13,1039.26,1048.74,1041.2,1040.8
2531,2013-10-18,488.508,509.3022,507.2709,489.802
2530,2017-08-29,919.31,938.19,935.75,919.95
2529,2010-01-15,289.9149,297.699,290.898,296.7109
2528,2015-10-05,655.87,673.0275,671.68,661.6
2527,2011-10-10,262.41,269.5671,269.4167,263.4031
2526,2017-08-17,927.64,943.81,927.66,942.95
2525,2012-06-12,280.1548,286.033,283.4249,285.7671
2524,2013-11-01,514.1371,519.604,515.1101,517.4924
2523,2012-01-17,313.8087,316.9685,315.2632,316.9685
2522,2008-09-15,212.511,221.6693,217.6017,212.6565
2521,2015-02-06,528.65,540.215,533.875,531.01
2520,2005-10-31,180.3116,187.9552,186.6462,180.6777
2519,2015-09-17,665.0,681.99,671.67,667.49
2518,2011-12-06,311.0803,315.2832,312.8507,312.4595
2517,2016-09-22,807.71,819.06,815.95,810.0
2516,2010-04-29,264.1504,269.0806,266.8237,267.5108
2515,2017-12-28,1053.38,1064.84,1055.95,1062.25
2514,2011-11-17,299.314,307.093,301.3653,305.9695
2513,2005-04-20,98.2583,100.5604,99.3567,99.5974
2512,2007-08-30,256.0795,258.498,256.4918,256.9733
2511,2007-11-20,317.4148,330.5704,325.2741,319.2254
2510,2010-11-29,290.8729,295.8131,291.9562,295.4972
2509,2008-10-16,155.1991,178.8019,177.0566,166.8952
2508,2007-08-02,255.288,258.2923,256.2962,257.6554
2507,2004-09-29,63.3104,67.719,65.7429,63.4609
2506,2013-09-24,442.0646,446.4281,444.793,444.6225
2505,2008-11-17,149.4363,155.5602,150.5247,151.9691
2504,2006-05-08,195.6289,199.1748,198.0012,198.1667
2503,2016-04-12,751.565,764.92,764.32,758.43
2502,2007-07-12,270.9464,274.5074,273.5093,273.7751
2501,2013-07-02,439.9932,446.8795,442.521,446.4782
2500,2004-10-08,68.7221,70.0563,69.0782,69.5798
2499,2014-02-03,567.7526,592.6896,568.4698,591.4257
2498,2013-02-25,396.4689,405.4566,396.6093,402.3921
2497,2009-12-03,293.4057,296.6407,293.7769,295.432
2496,2005-02-15,96.8389,100.2294,97.9173,97.1022
2495,2006-03-07,179.6295,184.7954,182.7893,182.7742
2494,2012-08-07,319.2204,323.1275,321.2617,321.8886
2493,2012-12-21,356.36,360.5224,358.923,358.0904
2492,2008-12-15,153.0274,159.7381,155.816,157.4912
2491,2006-09-12,193.0359,196.973,196.5568,193.0961
2490,2016-07-08,708.11,717.9,717.78,710.56
2489,2013-03-25,404.6591,410.8834,406.0735,407.4628
2488,2015-07-23,671.59,696.07,674.73,691.85
2487,2011-07-08,264.4513,269.6574,266.8186,267.3001
2486,2014-01-29,551.4122,562.6117,555.1738,561.2927
2485,2005-12-21,211.0064,219.1064,213.8251,217.4462
2484,2006-09-19,196.9781,208.3883,202.5302,208.3732
2483,2008-02-08,255.1376,259.6666,259.145,255.4937
2482,2015-10-27,724.135,735.9642,732.82,726.57
2481,2016-04-11,757.34,767.22,757.54,765.45
2480,2014-05-15,525.31,533.9999,529.12,533.14
2479,2014-06-20,559.37,566.77,566.52,566.45
2478,2012-12-17,353.1,370.283,361.5059,353.8423
2477,2007-09-25,282.3014,285.6618,285.3809,282.8732
2476,2014-11-03,561.63,567.15,563.77,563.53
2475,2010-12-03,284.8794,289.1325,287.3871,285.6066
2474,2016-07-06,699.0,713.0,708.97,699.84
2473,2015-09-28,617.84,642.85,624.25,639.05
2472,2007-03-12,226.2534,228.3298,228.0791,226.9857
2471,2017-02-01,812.25,824.0,815.24,824.0
2470,2008-06-05,288.9971,294.9304,294.0577,288.9971
2469,2007-08-24,255.0373,258.5732,258.2973,257.0986
2468,2010-11-18,295.1912,300.9189,299.2036,295.4119
2467,2009-01-30,168.5207,174.94,169.7891,172.8787
2466,2009-10-16,273.1081,278.2339,275.7763,274.5124
2465,2007-03-27,230.8827,233.3353,232.5278,232.4927
2464,2012-09-26,371.6472,381.7986,377.8965,376.0859
2463,2005-01-10,96.212,99.3567,97.832,97.5511
2462,2015-12-02,776.43,793.0475,777.85,785.25
2461,2013-08-21,434.5915,439.8122,436.0109,436.673
2460,2013-11-21,514.5885,520.7625,518.636,515.09
2459,2013-05-15,448.3941,459.6088,459.363,449.1365
2458,2015-04-28,560.96,567.83,564.37,564.32
2457,2013-02-07,383.9352,390.6107,388.1733,386.0417
2456,2014-05-05,527.58,535.72,535.33,530.24
2455,2008-02-27,230.5316,238.4812,237.1621,230.7774
2454,2018-02-05,1056.74,1114.99,1062.39,1100.61
2453,2004-10-07,68.4864,70.1566,69.64,68.4914
